src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
26.197.117.94,36.205.19.5,24863,3639,TCP,789,407,546,36211,27678,33,20,0.16,27,0.55,0,Normal,China,Germany,0.785,186,0
76.87.148.185,232.125.187.235,2327,7593,TCP,5477,731,124,27520,13454,26,28,0.23,3,0.11,0,Normal,Russia,USA,0.363,187,0
34.110.104.108,213.179.148.108,61589,3897,UDP,1750,553,389,1089,15097,10,29,0.96,29,0.54,1,Normal,Russia,Germany,0.58,188,0
52.135.221.243,145.120.51.242,38258,1835,TCP,7002,857,1277,3156,1000,27,3,0.54,10,0.28,1,Normal,UK,Germany,0.157,189,0
60.105.66.189,214.95.244.219,34626,2702,TCP,1558,907,282,487,42757,43,11,0.15,16,0.54,0,Normal,USA,China,0.335,190,0
48.203.118.224,30.130.94.219,55967,612,ICMP,5232,760,558,4895,32785,43,15,0.14,11,0.77,0,Botnet,China,USA,0.48,191,0
82.222.201.171,151.244.148.83,58400,7741,ICMP,3895,198,1386,38316,24028,36,1,0.95,41,0.87,0,Normal,Germany,India,0.483,192,0
199.180.11.8,58.208.244.172,65122,7875,ICMP,8478,544,612,20316,14480,42,4,0.48,36,0.3,0,SQL Injection,China,Germany,0.115,193,0
44.13.58.162,104.86.224.99,26030,6266,TCP,3537,599,858,18897,40138,9,12,0.52,29,0.6,0,Normal,India,China,0.698,194,0
251.160.58.245,83.153.94.93,1168,6116,UDP,4331,525,1413,33667,47007,46,7,0.06,36,0.22,1,DoS,Russia,UK,0.743,195,0
48.137.53.168,112.169.1.32,2934,2239,TCP,3784,215,810,27626,20644,44,5,0.36,19,0.56,0,SQL Injection,Russia,UK,0.421,196,0
58.126.84.216,13.60.101.162,38294,3340,UDP,4433,970,1208,28971,10988,35,21,0.18,47,0.59,0,Normal,USA,Germany,0.993,197,0
14.204.30.226,127.120.57.227,61488,4322,ICMP,6845,496,641,41030,20857,48,3,0.71,11,0.75,0,Normal,China,UK,0.123,198,0
41.215.107.224,56.50.72.131,45271,7051,TCP,9696,718,371,37479,33823,17,27,0.62,34,0.35,1,Normal,Russia,Germany,0.199,199,0
202.17.38.219,59.36.9.247,25788,635,ICMP,4255,356,1252,21377,14628,33,9,0.84,19,0.52,0,Normal,China,UK,0.397,200,0
123.75.37.111,128.188.248.240,22437,7938,TCP,4286,183,1301,41434,48924,11,6,0.47,27,0.7,1,Normal,Germany,Russia,0.422,201,0
168.199.12.247,199.250.103.55,61844,4443,UDP,5523,751,1431,1618,21850,4,20,0.11,24,0.07,0,Normal,India,China,0.216,202,0
51.197.119.78,153.12.131.9,40351,7781,ICMP,390,844,685,49782,43718,8,20,0.97,4,0.36,0,Normal,USA,China,0.328,203,0
207.46.174.177,229.28.174.38,61413,6616,ICMP,5693,741,1492,28964,33009,13,13,0.4,6,0.72,0,SQL Injection,China,India,0.331,204,0
66.187.184.76,185.249.15.188,59830,7665,TCP,600,512,563,20138,25341,22,8,0.37,31,0.38,0,Normal,USA,Germany,0.473,205,0
173.2.112.67,243.127.98.49,37564,7864,TCP,8578,946,475,20896,29991,20,20,0.88,34,0.36,0,DoS,India,China,0.937,206,0
73.248.214.222,153.49.98.31,42947,619,ICMP,5824,203,956,28381,14371,40,20,0.68,40,0.71,0,Botnet,China,Germany,0.428,207,0
243.225.183.16,206.1.213.225,63339,7072,ICMP,5058,809,444,26912,25906,45,22,0.11,12,0.46,0,Normal,China,Germany,0.131,208,0
198.86.93.153,144.90.53.84,32878,2253,TCP,4425,717,247,23184,27039,32,6,0.2,5,0.91,0,DDoS,China,UK,0.266,209,0
242.143.254.68,77.18.240.190,30687,7199,ICMP,6330,982,686,24183,25121,44,17,0.55,36,0.82,0,Normal,Germany,USA,0.849,210,0
138.217.173.234,70.122.174.65,27531,2292,UDP,4539,807,532,10109,45167,46,16,0.86,27,0.28,0,Normal,Russia,India,0.622,211,0
32.174.170.30,41.247.182.26,6412,64,ICMP,6593,826,1344,4420,1221,2,19,0.9,45,0.59,0,SQL Injection,China,China,0.132,212,0
40.205.70.23,253.28.174.110,44389,6705,ICMP,9919,332,740,13589,40477,28,6,0.94,25,0.21,0,Ransomware,UK,Germany,0.791,213,0
15.19.189.217,131.120.92.35,39218,384,UDP,876,931,281,24556,1018,42,6,0.16,46,0.42,0,Normal,USA,UK,0.87,214,0
170.242.166.205,22.5.106.204,47498,7997,ICMP,2446,698,200,9121,1271,32,21,0.25,41,0.08,0,Normal,Russia,Russia,0.924,215,0
181.203.203.218,222.52.211.184,44616,2163,UDP,4411,380,474,43178,25716,4,19,0.23,40,0.88,0,Normal,Russia,UK,0.546,216,0
101.112.208.3,210.43.30.9,22144,6112,ICMP,6950,594,58,10087,31611,25,21,0.7,28,0.4,0,SQL Injection,USA,UK,0.366,217,0
138.31.196.140,117.249.206.51,38977,5183,ICMP,5390,205,1018,9594,21964,38,3,0.08,19,0.88,0,DDoS,China,USA,0.818,218,0
59.132.117.195,70.139.207.39,2807,6351,TCP,4696,305,246,37849,18895,21,28,0.56,13,0.74,0,Normal,India,India,0.314,219,0
15.171.23.112,235.105.81.213,28634,7684,TCP,4181,79,1243,10855,40030,41,20,0.83,4,0.69,0,DoS,Germany,India,0.931,220,0
198.43.253.110,29.38.82.120,26637,7661,TCP,4611,561,63,16754,10123,42,12,0.89,11,0.25,0,Normal,Germany,India,0.186,221,0
86.102.154.131,18.150.105.49,63534,1060,UDP,4674,476,731,29164,16264,35,15,0.67,49,0.29,0,Normal,USA,China,0.858,222,0
37.227.17.245,208.136.200.219,39381,6400,ICMP,6501,861,1249,38673,1379,13,21,0.93,19,0.37,0,Normal,China,Russia,0.695,223,0
85.90.120.3,42.141.144.85,13484,7146,TCP,9165,458,333,34329,17994,18,21,0.74,4,0.72,0,Ransomware,China,UK,0.717,224,0
189.97.195.186,184.247.56.125,27519,1870,UDP,6710,272,224,14748,4912,42,11,0.79,41,0.45,0,DoS,India,UK,0.704,225,0
164.229.61.205,250.210.45.200,10682,4140,ICMP,3988,288,1057,40410,15747,22,3,0.68,9,0.82,0,DoS,UK,India,0.585,226,0
211.102.76.27,30.48.171.98,47860,4120,TCP,3299,869,1298,3548,39104,45,5,0.46,19,0.48,0,Normal,UK,India,0.782,227,0
246.144.156.215,101.144.234.215,18670,5607,TCP,9082,383,114,16372,34560,17,4,0.59,21,0.45,0,Ransomware,India,USA,0.605,228,0
55.20.212.220,138.92.32.30,53300,144,ICMP,3593,893,594,718,41740,32,1,0.89,41,0.53,1,Botnet,UK,China,0.445,229,0
157.154.138.35,40.143.110.155,59740,7543,UDP,8296,587,978,41447,2206,41,13,0.07,16,0.11,0,Ransomware,USA,UK,0.615,230,0
163.210.94.96,79.225.254.147,61020,503,TCP,6487,724,740,22005,44734,8,22,0.56,25,0.78,1,Normal,India,Germany,0.892,231,0
115.161.182.100,181.86.244.20,46436,7924,UDP,340,803,1345,6846,11361,20,26,0.08,17,0.98,0,Normal,Russia,USA,0.531,232,0
36.210.9.226,121.163.45.212,39946,7430,ICMP,494,489,153,17897,34358,41,19,0.6,3,0.86,0,Normal,Russia,China,0.604,233,0
249.141.122.26,162.4.43.10,47268,3209,UDP,5262,645,75,40916,40184,13,24,0.19,30,0.24,0,Normal,USA,China,0.288,234,0
244.205.187.232,185.182.222.78,50967,1740,TCP,2043,713,122,30223,47250,19,20,0.94,39,0.69,0,Normal,India,China,0.459,235,0
14.245.180.113,135.116.53.78,14652,3074,UDP,3001,398,603,17297,25237,22,16,0.2,47,0.79,0,Normal,Germany,Germany,0.286,236,0
79.166.214.215,93.99.84.207,15526,562,UDP,2687,705,792,20970,25947,17,26,0.5,48,0.82,0,Normal,India,China,0.994,237,0
61.221.237.232,207.252.12.156,11876,1825,ICMP,8780,159,341,13188,35296,32,15,0.53,48,0.58,0,Normal,UK,India,0.114,238,0
98.160.27.85,149.27.247.145,11438,1867,TCP,7627,384,1170,34750,48633,4,1,1.0,10,0.12,0,Normal,Russia,India,0.682,239,0
57.212.13.167,234.34.93.233,17093,4517,UDP,7368,873,1288,48579,44893,36,6,0.23,39,0.05,0,Normal,China,India,0.538,240,0
159.222.143.89,117.50.75.82,12247,7368,ICMP,870,168,1173,44317,43514,49,23,0.66,41,0.07,0,Normal,USA,Germany,0.853,241,0
199.180.123.145,58.231.171.118,26758,5304,TCP,6272,527,503,31670,8134,6,20,0.96,13,0.5,0,Ransomware,China,Russia,0.105,242,1
118.63.16.175,141.121.1.20,41723,2621,ICMP,5484,70,218,40278,23026,31,9,0.48,14,0.8,0,Normal,Russia,USA,0.666,243,0
214.213.226.243,157.23.177.197,41480,2528,TCP,8063,143,661,47282,12330,49,7,0.46,3,0.85,0,Normal,China,Russia,0.927,244,0
188.12.218.180,182.2.249.52,40222,479,UDP,1434,758,1136,10089,12292,8,18,0.22,25,0.69,0,Botnet,Russia,USA,0.85,245,0
24.170.157.204,139.180.197.206,46059,6878,UDP,5614,616,243,25827,31924,7,29,0.46,22,0.4,0,Normal,Germany,India,0.719,246,0
16.150.154.166,166.102.193.12,42294,2831,UDP,1664,807,622,25386,21803,26,21,0.09,11,0.43,1,Normal,USA,Germany,0.478,247,1
48.219.236.230,80.141.90.78,59747,1222,UDP,9353,300,697,3687,31275,14,21,0.35,38,0.25,0,Normal,Russia,Germany,0.891,248,0
160.212.129.32,170.99.207.169,10100,1585,TCP,3623,106,1348,20078,29723,12,4,0.21,28,0.05,0,SQL Injection,China,UK,0.725,249,0
9.213.17.242,13.60.113.81,13135,7021,UDP,1981,664,1115,10416,13410,35,16,0.21,7,0.89,0,Normal,India,UK,0.854,250,0
31.186.225.108,33.21.238.104,60735,4543,UDP,971,577,1110,46571,48822,18,9,0.39,14,0.65,0,Normal,Russia,Germany,0.608,251,0
252.1.76.47,106.94.41.95,55078,5047,UDP,8830,673,900,24547,8846,44,10,0.72,4,0.74,0,Normal,Germany,Russia,0.199,252,0
214.246.216.120,98.234.222.197,27849,2133,UDP,7932,987,516,16298,23700,39,14,0.48,17,0.33,1,Ransomware,India,UK,0.638,253,0
122.196.181.132,248.40.228.57,21873,6890,TCP,1828,411,1121,18352,27029,32,20,0.25,25,0.34,0,Normal,India,Russia,0.302,254,0
78.201.210.135,170.252.46.56,14745,1528,ICMP,1527,651,518,15676,11791,13,7,0.49,2,0.72,0,Normal,India,India,0.481,255,0
41.130.116.22,242.245.157.70,14283,2429,UDP,2349,368,231,26092,31005,24,18,0.76,31,0.96,1,Normal,India,China,0.172,256,0
231.28.2.21,26.34.46.157,1378,380,TCP,7102,267,507,5242,602,9,12,0.4,4,0.88,0,Normal,India,Germany,0.242,257,0
178.158.151.97,6.231.156.81,31329,6347,UDP,7405,97,1137,29683,12633,16,11,0.45,29,0.36,0,Normal,Germany,India,0.879,258,0
18.209.17.108,41.153.6.56,24617,5999,UDP,2331,757,1368,31421,17444,23,6,0.74,18,0.54,0,Normal,China,USA,0.808,259,0
94.71.155.56,95.210.123.154,49231,542,TCP,953,397,609,48060,47615,35,8,0.54,3,0.91,1,Normal,India,Russia,0.511,260,0
211.239.52.174,135.90.58.17,42893,446,UDP,6239,744,555,36840,47977,9,17,0.77,3,0.41,0,DDoS,India,China,0.156,261,0
58.70.144.122,210.152.137.196,16886,5993,ICMP,1006,425,1032,42425,24300,39,11,0.65,40,0.36,0,Normal,Russia,UK,0.858,262,0
157.112.176.63,254.39.146.76,65219,3517,ICMP,6503,654,1489,8887,34081,24,22,0.47,8,0.02,0,Normal,USA,Germany,0.488,263,0
193.118.22.22,29.226.163.222,2861,3299,UDP,1606,74,1003,28166,14133,7,12,0.26,14,0.93,1,Normal,India,USA,0.662,264,0
86.73.158.112,232.139.203.228,34745,4952,UDP,5282,408,740,41067,15367,18,8,0.55,36,0.37,0,Normal,UK,Russia,0.976,265,0
92.19.186.25,144.210.243.142,20110,810,UDP,6826,109,484,31101,21472,27,1,0.76,35,0.02,0,Normal,India,UK,0.954,266,0
51.128.215.240,66.24.248.104,59178,397,ICMP,7728,532,59,49197,30723,21,10,0.3,25,0.76,0,Normal,UK,UK,0.956,267,0
62.36.153.83,253.139.32.12,2810,4592,ICMP,1360,319,592,38091,42151,46,20,0.42,14,0.21,0,DoS,India,UK,0.48,268,0
78.65.98.196,197.85.64.130,45173,2540,UDP,8518,924,962,49602,7556,18,6,0.24,25,0.8,0,Botnet,India,Germany,0.996,269,0
89.40.238.219,103.35.234.142,31113,7771,UDP,883,887,940,35095,23841,28,21,0.67,24,0.4,0,SQL Injection,USA,India,0.74,270,0
148.124.53.116,219.99.5.117,38594,6421,UDP,4469,618,541,7709,34653,26,8,0.5,36,0.99,0,Ransomware,China,Russia,0.464,271,0
165.97.4.79,130.58.171.32,29484,6240,TCP,6435,170,1087,32434,28063,13,23,0.0,8,0.18,0,Normal,China,Russia,0.626,272,0
93.127.145.205,9.176.186.131,42239,7519,UDP,1383,462,904,13529,17829,44,17,0.56,13,0.38,0,Normal,UK,Germany,0.398,273,0
182.118.125.1,100.198.91.184,20375,5480,ICMP,933,809,956,37637,28525,21,1,0.15,36,0.03,0,DDoS,Germany,India,0.341,274,0
47.15.198.165,85.233.169.221,22309,5797,TCP,6042,544,1421,40346,30477,27,23,0.84,45,0.3,0,Normal,Germany,USA,0.714,275,0
248.50.133.194,194.68.44.12,41289,2044,TCP,5006,199,555,38365,35099,19,28,0.63,32,0.65,0,Normal,China,Germany,0.137,276,0
31.24.247.130,208.58.193.96,38584,5792,UDP,9674,989,1282,37501,39130,16,24,0.29,41,0.46,0,Normal,China,Germany,0.12,277,0
13.10.184.246,187.224.146.1,5677,4144,UDP,2493,38,1342,218,17894,44,14,0.39,46,0.52,1,Normal,Russia,USA,0.534,278,0
132.40.197.142,32.108.209.106,14228,346,TCP,2947,916,454,13723,25951,23,24,0.63,19,0.72,0,Normal,UK,UK,0.181,279,0
156.212.30.110,140.155.97.237,14008,5788,TCP,7138,49,437,13661,46742,21,18,0.49,1,0.33,1,Normal,UK,Russia,0.656,280,0
197.64.217.35,78.246.176.43,27008,883,TCP,2263,337,491,20162,45474,20,29,0.19,39,0.3,0,Normal,UK,USA,0.712,281,1
167.142.235.144,42.27.161.151,59611,7784,TCP,4180,942,270,31947,22092,35,23,0.18,41,0.3,0,Normal,India,UK,0.38,282,0
59.245.50.229,71.122.246.153,26559,1434,ICMP,8041,343,58,15631,2591,23,18,0.97,11,0.41,0,Normal,USA,UK,0.564,283,0
96.164.224.226,215.254.75.200,14055,6068,UDP,4112,409,1264,44713,39914,32,18,0.47,13,0.1,0,SQL Injection,UK,India,0.554,284,0
176.58.252.173,121.95.96.207,57437,476,TCP,4798,384,636,45534,26181,6,25,0.61,29,0.09,0,Normal,Russia,USA,0.153,285,0
133.229.59.24,88.151.188.37,25930,459,TCP,5725,821,1132,40276,28325,2,23,0.12,30,0.28,0,Normal,UK,UK,0.986,286,0
98.239.94.124,172.87.234.65,9459,5233,UDP,9410,865,1483,41728,45379,39,8,0.75,24,0.01,0,Normal,UK,India,0.321,287,0
178.180.47.249,92.144.34.203,8037,1841,TCP,8625,618,475,1288,21963,8,9,0.43,46,0.5,0,Normal,India,Germany,0.893,288,0
194.43.193.108,45.120.100.168,10933,3967,UDP,8464,120,772,22717,10334,30,14,0.01,4,0.39,0,Normal,UK,China,0.189,289,0
110.135.208.65,178.2.251.225,1107,7009,TCP,8483,609,520,23246,14301,6,15,0.69,26,0.94,0,Normal,USA,Germany,0.85,290,0
211.183.112.4,223.97.151.44,13274,1993,TCP,8343,55,1308,23863,43999,2,14,0.44,8,0.29,0,Normal,UK,USA,0.794,291,0
168.206.140.91,165.107.135.199,27783,5672,TCP,448,58,1398,44960,41881,7,20,0.7,23,0.13,0,Normal,USA,India,0.957,292,0
173.187.93.232,51.4.62.46,21957,4609,TCP,9456,142,268,4504,28752,12,10,0.42,40,0.29,0,Normal,China,China,0.391,293,0
43.150.245.207,11.153.58.73,64371,4077,ICMP,9874,737,182,5925,31261,34,7,0.71,33,0.82,0,Normal,UK,Russia,0.772,294,0
18.97.185.177,229.107.233.220,16726,7040,ICMP,6126,638,180,35812,44838,3,19,0.36,44,0.42,0,Normal,Russia,Germany,0.163,295,0
4.173.45.121,16.233.237.34,12526,6779,UDP,1495,841,845,13348,14414,47,22,0.32,5,0.82,0,Normal,India,UK,0.506,296,0
111.100.92.11,122.54.248.207,23733,6287,TCP,1821,230,1042,45955,12977,25,5,0.94,29,0.58,0,Normal,India,USA,0.941,297,0
102.15.183.66,151.186.113.246,40391,5553,TCP,139,331,547,28515,15497,10,2,0.72,43,0.55,0,Normal,Germany,India,0.305,298,0
133.215.112.230,191.150.43.230,25462,4854,ICMP,6221,800,290,31471,32605,28,16,0.29,12,0.47,0,DoS,UK,China,0.809,299,0
44.103.177.199,4.211.150.69,6840,2990,ICMP,5855,500,1189,42225,32227,31,1,0.07,18,0.69,0,Normal,Russia,UK,0.217,300,0
96.16.196.56,54.179.110.117,45186,7571,ICMP,1441,988,1214,14409,43971,47,18,0.49,10,0.46,0,Normal,India,UK,0.203,301,0
221.43.172.31,227.58.29.130,43998,2165,ICMP,5516,48,905,286,7184,6,26,0.37,24,0.67,0,SQL Injection,China,UK,0.309,302,0
144.16.250.107,60.28.40.215,59621,4647,TCP,9597,976,985,41930,28719,41,19,0.43,18,0.3,0,Normal,China,UK,0.334,303,0
200.231.10.157,16.11.250.172,2669,2912,UDP,6582,490,488,40467,21378,20,28,0.65,37,0.66,0,SQL Injection,Germany,USA,0.574,304,0
54.153.168.31,189.186.164.122,5737,2095,TCP,2740,776,127,1665,38148,6,26,0.87,29,0.36,0,Normal,Germany,USA,0.145,305,0
62.66.202.125,59.41.57.85,48407,3225,ICMP,2790,347,713,9594,26685,18,11,0.3,23,0.23,0,Normal,Russia,UK,0.848,306,0
209.132.147.56,98.69.197.109,40058,7897,ICMP,4093,23,804,48962,18731,9,22,0.86,13,0.03,0,Normal,China,USA,0.659,307,0
61.155.97.97,230.230.33.254,46168,4014,TCP,4688,158,1397,28765,6624,36,12,0.79,4,0.99,0,Normal,USA,UK,0.504,308,0
58.208.234.161,14.125.58.238,55692,7250,TCP,8227,736,1371,46314,21505,9,13,0.12,45,0.9,1,Ransomware,UK,China,0.959,309,0
82.242.165.62,30.8.171.107,64325,5992,UDP,1745,705,718,16402,17625,11,7,0.23,49,0.41,0,DDoS,Russia,Germany,0.122,310,0
58.87.131.250,106.41.192.50,10157,1612,TCP,9123,576,581,36340,25827,45,4,0.5,48,0.15,1,Normal,UK,China,0.526,311,0
237.42.207.69,158.197.82.165,38506,1162,TCP,9930,92,1137,18669,4090,12,9,0.73,24,0.72,0,Normal,USA,India,0.814,312,0
133.125.198.114,242.40.170.53,5788,3214,TCP,1969,806,1164,30548,33085,44,27,0.6,41,0.89,0,DDoS,UK,Germany,0.715,313,0
81.156.95.204,65.40.80.1,4266,1513,ICMP,84,723,1179,18785,27469,7,18,0.05,16,0.55,0,Normal,USA,India,0.911,314,0
15.153.109.72,17.165.75.55,7828,6980,TCP,1140,80,1425,48179,44466,7,27,0.73,10,0.06,0,Normal,Germany,UK,0.497,315,0
58.84.39.171,46.161.78.26,60476,2279,UDP,4702,917,492,5947,10284,34,17,0.5,30,0.41,0,DoS,Germany,Russia,0.549,316,0
229.53.113.210,29.182.227.13,34621,3761,UDP,3545,704,1256,27213,9610,13,21,0.22,22,0.97,0,Botnet,USA,India,0.284,317,0
252.152.77.128,142.242.14.182,12224,2334,TCP,5209,158,561,17944,5508,8,3,0.97,6,0.62,0,Normal,India,India,0.618,318,0
220.95.167.127,134.130.171.85,33161,5595,TCP,4213,701,917,47854,37258,46,3,0.58,1,0.88,0,DoS,UK,Germany,0.992,319,0
227.120.127.77,111.50.132.228,49360,4250,ICMP,3900,514,1384,1952,31193,25,22,0.97,37,0.53,0,Normal,USA,USA,0.291,320,0
101.105.159.248,95.119.162.87,34293,5941,ICMP,3675,519,125,27545,7638,12,4,0.37,2,0.93,0,Normal,USA,USA,0.163,321,0
160.198.192.166,251.86.97.153,47183,7374,TCP,9906,407,806,32136,14711,6,24,0.61,49,0.51,1,Normal,Russia,UK,0.537,322,0
16.226.107.234,3.165.238.235,3663,7923,ICMP,5458,624,128,49844,18483,38,16,0.9,35,0.18,0,Normal,Germany,Germany,0.172,323,0
80.65.41.229,74.72.126.160,8702,306,TCP,1500,55,1439,31767,5287,40,8,0.08,42,0.39,0,Botnet,India,USA,0.364,324,0
151.17.187.154,3.253.129.219,52448,7406,ICMP,368,331,257,22167,29230,19,27,0.85,30,0.94,0,Normal,China,Germany,0.918,325,0
185.158.102.219,254.201.64.16,41444,266,UDP,6422,694,284,5276,49460,20,2,0.14,31,0.47,1,SQL Injection,Germany,Russia,0.742,326,0
59.113.171.205,254.93.94.85,59570,6435,UDP,1157,748,1370,20181,31084,4,14,0.27,39,0.35,1,Normal,USA,Germany,0.895,327,0
187.84.150.123,194.124.149.91,55194,4113,ICMP,3605,713,55,6269,8571,3,8,0.74,16,0.35,0,Ransomware,USA,USA,0.151,328,0
203.21.248.67,241.187.7.134,48597,88,UDP,7691,677,319,28408,33842,39,28,0.92,12,0.23,0,Normal,India,China,0.383,329,0
22.255.128.171,32.49.83.151,52012,5236,UDP,8400,57,1438,45184,2985,45,4,0.69,4,0.12,0,Normal,USA,Russia,0.258,330,0
156.7.121.2,177.150.188.142,31437,7551,UDP,2225,683,919,23889,45247,31,10,0.74,35,0.76,0,Normal,USA,China,0.34,331,0
215.170.147.158,43.241.208.254,3855,1912,TCP,723,329,615,30245,11167,7,20,0.71,22,0.1,0,DoS,India,Russia,0.113,332,0
37.206.86.200,129.63.146.5,7844,4941,TCP,3008,820,305,3435,13157,48,29,0.41,6,0.18,0,Normal,USA,China,0.645,333,0
178.93.137.237,117.68.73.87,8563,4218,UDP,2364,31,263,19265,18657,49,25,0.14,46,0.93,1,Normal,India,China,0.409,334,0
230.18.14.167,203.203.5.95,7446,6209,TCP,7995,720,1276,45897,38470,38,21,0.15,42,0.92,1,Normal,India,Germany,0.852,335,0
74.128.117.203,134.188.35.102,58504,7065,TCP,8780,307,427,28587,3070,16,14,0.88,45,0.72,0,Normal,China,India,0.358,336,0
56.227.23.148,255.43.175.136,62951,3145,TCP,1993,695,1275,16316,28415,5,28,1.0,30,0.87,0,Ransomware,UK,UK,0.392,337,0
152.80.97.57,165.14.181.80,41971,4959,TCP,870,35,677,11258,20439,20,2,0.33,7,0.15,0,Normal,USA,Germany,0.439,338,0
144.29.156.22,181.40.171.73,44706,5600,UDP,662,777,1017,48755,15843,21,13,0.66,8,0.2,0,DoS,Russia,China,0.677,339,0
116.86.254.217,71.232.41.202,37758,1104,ICMP,2691,73,1111,34482,17123,3,7,0.2,6,0.59,0,Normal,UK,Germany,0.984,340,0
150.129.116.233,242.169.91.186,28848,7931,UDP,2391,91,524,39730,40142,36,10,0.57,35,0.55,0,Normal,UK,UK,0.254,341,0
225.118.107.157,138.219.137.20,32605,6884,ICMP,6075,694,493,38947,36692,47,17,0.6,11,0.63,0,Normal,India,Germany,0.642,342,0
49.108.140.50,130.37.110.94,46530,4574,TCP,4748,937,1413,38175,29556,25,15,0.7,19,0.07,0,Normal,UK,Germany,0.416,343,0
210.123.45.5,53.59.41.233,7177,5316,UDP,4712,174,782,22938,48114,36,16,0.21,48,0.27,1,Normal,UK,China,0.125,344,0
78.149.223.59,39.199.168.5,18853,3095,UDP,4413,593,1286,42355,4903,24,20,0.09,11,0.46,0,Normal,Germany,USA,0.117,345,0
64.205.205.140,140.198.195.39,44718,4865,UDP,2905,613,768,18256,38509,38,21,0.26,17,0.43,1,Normal,Germany,Germany,0.204,346,0
70.121.245.115,53.186.6.200,19738,5180,UDP,3718,760,785,31219,22051,7,13,0.6,35,0.34,0,Normal,India,USA,0.533,347,0
231.243.124.156,65.207.192.132,46414,6609,UDP,6373,687,1281,35802,46835,22,6,0.35,6,0.38,0,Normal,Russia,UK,0.436,348,0
41.51.101.180,112.124.3.62,37901,2985,ICMP,6197,135,411,30641,32609,29,2,0.94,49,0.22,0,Normal,India,Russia,0.848,349,0
99.144.251.31,224.152.137.99,11025,7761,UDP,5906,498,447,136,24748,13,16,0.07,18,0.93,0,Normal,USA,UK,0.879,350,0
97.180.236.1,65.165.209.224,55698,6286,UDP,3926,258,829,34792,43615,30,10,0.78,22,0.12,0,Normal,China,China,0.163,351,0
111.13.219.92,207.104.251.170,4521,3261,UDP,7286,993,1097,49236,44516,12,7,0.3,6,0.38,0,Normal,China,India,0.1,352,0
159.132.91.244,203.119.12.54,5389,7710,UDP,1825,675,173,41788,47119,12,13,0.79,19,0.97,0,Normal,China,India,0.527,353,0
2.132.121.160,160.211.83.199,33310,1910,TCP,3731,374,1106,19988,41152,25,4,0.98,15,0.12,0,Botnet,India,Germany,0.602,354,0
194.103.71.165,54.64.109.85,48296,4220,ICMP,7797,371,496,25992,47448,31,25,0.94,46,0.82,0,Normal,USA,USA,0.905,355,1
58.102.176.31,119.242.236.171,26983,2355,ICMP,2781,912,309,22607,32170,30,13,0.69,8,0.43,0,Normal,India,UK,0.607,356,1
147.92.199.93,122.85.219.174,42332,3227,TCP,4266,288,649,9167,7520,13,26,0.26,1,0.02,1,Normal,India,USA,0.508,357,0
107.63.110.247,63.196.184.122,42871,2502,TCP,4407,528,416,30484,49503,13,17,0.08,14,0.3,0,Normal,Germany,USA,0.578,358,0
242.236.201.186,6.136.110.78,44410,7818,ICMP,8449,369,1069,6187,18026,4,10,0.69,32,0.22,0,Ransomware,Germany,Germany,0.128,359,0
64.209.140.147,106.88.59.102,17713,5646,ICMP,3717,737,1433,16790,47095,11,11,0.27,44,0.62,0,Normal,USA,Russia,0.531,360,0
191.117.81.208,147.176.8.173,52867,552,TCP,4455,464,1475,49077,33370,36,27,0.86,10,0.97,1,Normal,Germany,UK,0.806,361,0
116.77.98.58,91.253.47.251,29766,8005,TCP,8272,627,70,6315,4947,3,29,0.91,30,0.96,0,Normal,USA,China,0.85,362,0
182.87.42.217,207.194.88.3,35786,4032,ICMP,8037,855,723,39352,25460,42,1,0.5,6,0.18,1,Normal,USA,Germany,0.276,363,0
54.23.216.172,113.196.47.66,49508,7886,ICMP,9332,530,1064,46635,23138,40,2,0.76,31,0.68,0,Normal,China,UK,0.285,364,0
81.228.38.225,192.119.225.134,36081,22,TCP,3732,390,577,31719,4316,5,20,0.15,32,0.64,1,Normal,Germany,China,0.793,365,0
86.243.249.183,67.177.233.207,54467,1098,TCP,7926,145,1422,22591,38810,6,27,0.54,18,0.73,0,Botnet,India,India,0.545,366,0
220.11.128.78,162.245.123.251,34995,5887,ICMP,2847,234,516,24389,35103,35,13,0.41,32,0.06,0,Normal,Germany,India,0.462,367,0
9.56.173.115,75.92.247.198,43122,1500,ICMP,7366,251,926,9203,27847,42,21,0.2,37,0.51,0,Normal,India,India,0.746,368,0
69.30.219.90,161.145.176.162,61208,7100,ICMP,4183,442,958,1431,21587,38,27,0.92,27,0.54,0,Normal,UK,Germany,0.655,369,0
19.138.91.208,34.212.140.171,37869,7588,ICMP,3013,26,1186,1508,38515,8,7,0.19,31,0.02,0,Normal,Russia,India,0.99,370,1
48.18.136.21,121.142.182.79,13837,7851,TCP,260,694,717,12784,5898,16,10,0.97,9,0.47,0,Normal,UK,UK,0.963,371,0
42.215.148.159,222.93.254.153,54151,2162,TCP,3764,823,1275,13073,49578,43,28,0.4,14,0.55,0,Normal,India,Germany,0.456,372,0
60.231.205.102,100.7.165.213,54207,8028,UDP,5929,810,91,12714,47038,40,25,0.51,39,0.8,0,Normal,UK,UK,0.687,373,0
